mean_ms,median_ms,p95_ms,p99_ms,min_ms,max_ms,direction,M,queries_per_sec,budget_fraction_500ms,budget_percent,speedup_vs_exhaustive
0.25636681262403727,0.2570115029811859,0.2978433622047305,0.3087884047999978,0.1924948301166296,0.6523169577121735,r1_r3,10,3900.660891963825,0.0005127336252480745,0.05127336252480745,415.31346385633174
0.4387833771761507,0.4469294799491763,0.4907397320494056,0.4999895370565355,0.3195761237293482,0.7812201511114836,r1_r3,20,2279.0289058706694,0.0008775667543523013,0.08775667543523014,242.65410794254493
0.9579883479746059,0.9651920991018414,0.9951846092008053,1.0217846767045557,0.85668102838099,1.5885010361671448,r1_r3,50,1043.8540323733748,0.0019159766959492117,0.19159766959492117,111.1418413322063
1.881322386674583,1.8868176266551018,1.9203812582418323,1.9440399366430938,1.726777059957385,2.136360853910446,r1_r3,100,531.5410091768458,0.003762644773349166,0.3762644773349166,56.59454739009222
3.762329739285633,3.7667755968868732,3.813517384696752,3.8504096097312868,3.3412391785532236,5.002456018701196,r1_r3,200,265.7927585554672,0.007524659478571266,0.7524659478571266,28.299643132532132
8.913839499698952,8.902198052965105,9.041951806284487,9.160005564335734,8.16763797774911,11.677194153890014,r1_r3,500,112.18510273084603,0.017827678999397904,1.7827678999397905,11.944638331472312
17.403547516092658,17.381725599989295,17.477671650703996,17.91209528921172,17.215594882145524,29.164351988583803,r1_r3,1000,57.45954950134868,0.03480709503218531,3.480709503218532,6.117866996383544
