diagnostic_type,query_keyframe_id,valid_overlap_query,candidate_available,sc_rank1_label,s1,s2,s3,margin12,margin13,top5_score_mean,top5_score_std,rank1_rank2_ratio,margin_threshold,tp,fp,fn,tn,tpr,fpr,precision,recall
per_query,362.0,True,True,SC Rank-1 correct,0.73186004,0.7268216,0.70956033,0.00503844,0.022299707,0.71113586,0.016958367,1.0069321,,,,,,,,,
per_query,363.0,True,True,SC Rank-1 correct,0.74040484,0.7228383,0.70613354,0.017566562,0.0342713,0.7133221,0.01623502,1.0243022,,,,,,,,,
per_query,364.0,True,True,SC Rank-1 correct,0.7379088,0.73180515,0.71361876,0.006103635,0.024290025,0.71502656,0.017662054,1.0083405,,,,,,,,,
per_query,365.0,True,True,SC Rank-1 correct,0.7491351,0.7394714,0.71676517,0.009663701,0.03236991,0.7216455,0.019730289,1.0130684,,,,,,,,,
per_query,366.0,True,True,SC Rank-1 correct,0.7472915,0.74054766,0.7172015,0.0067438483,0.030090034,0.72260946,0.019208537,1.0091065,,,,,,,,,
per_query,367.0,True,True,SC Rank-1 correct,0.7347986,0.7280851,0.7100173,0.0067135096,0.024781287,0.7142188,0.015532587,1.0092207,,,,,,,,,
per_query,368.0,True,True,SC Rank-1 correct,0.74959266,0.740246,0.72131526,0.009346664,0.028277397,0.7227383,0.02032962,1.0126264,,,,,,,,,
per_query,369.0,True,True,SC Rank-1 correct,0.7372996,0.728365,0.70844114,0.008934617,0.028858483,0.71441555,0.016135277,1.0122666,,,,,,,,,
per_query,370.0,True,True,SC Rank-1 correct,0.7784049,0.75881433,0.75228465,0.019590557,0.026120245,0.75676644,0.011849017,1.0258173,,,,,,,,,
per_query,371.0,True,True,SC Rank-1 correct,0.78824353,0.7718336,0.7717217,0.016409934,0.016521811,0.7716164,0.009752422,1.021261,,,,,,,,,
per_query,372.0,True,True,SC Rank-1 correct,0.7868603,0.77960235,0.7629449,0.0072579384,0.02391541,0.75950205,0.022660943,1.0093098,,,,,,,,,
per_query,373.0,True,True,SC Rank-1 correct,0.8077937,0.7961081,0.775881,0.01168555,0.031912684,0.78391445,0.015449409,1.0146784,,,,,,,,,
per_query,374.0,True,True,SC Rank-1 correct,0.85456264,0.84684676,0.80454415,0.007715881,0.05001849,0.8171042,0.028127033,1.0091113,,,,,,,,,
per_query,375.0,True,True,SC Rank-1 correct,0.8176086,0.8076386,0.802667,0.009970009,0.014941573,0.80351985,0.009612477,1.0123446,,,,,,,,,
per_query,376.0,True,True,SC Rank-1 correct,0.8563883,0.8458728,0.8075739,0.010515451,0.048814356,0.8186086,0.028640028,1.0124315,,,,,,,,,
per_query,377.0,True,True,SC Rank-1 correct,0.86774844,0.8665455,0.8136598,0.0012029409,0.054088652,0.83423805,0.026892537,1.0013882,,,,,,,,,
per_query,378.0,True,True,SC Rank-1 correct,0.86611885,0.83891875,0.82619786,0.027200103,0.039920986,0.83005273,0.021157175,1.0324228,,,,,,,,,
per_query,379.0,True,True,SC Rank-1 correct,0.8724342,0.8531154,0.84705305,0.019318819,0.025381148,0.8382269,0.026190335,1.022645,,,,,,,,,
per_query,380.0,True,True,SC Rank-1 correct,0.8543032,0.8514127,0.81149256,0.0028904676,0.04281062,0.8007207,0.049422204,1.003395,,,,,,,,,
per_query,381.0,True,True,SC Rank-1 correct,0.8685756,0.8180918,0.7946095,0.050483763,0.073966086,0.80443496,0.03740909,1.0617092,,,,,,,,,
per_query,382.0,True,True,SC Rank-1 correct,0.7987942,0.7762557,0.7738205,0.022538483,0.02497369,0.75467825,0.03933831,1.0290349,,,,,,,,,
per_query,383.0,True,True,SC Rank-1 correct,0.9058583,0.8455199,0.75677234,0.060338378,0.14908594,0.78236866,0.08303438,1.0713625,,,,,,,,,
per_query,384.0,True,True,SC Rank-1 correct,0.8702907,0.7931642,0.7442695,0.0771265,0.1260212,0.75155836,0.07464512,1.097239,,,,,,,,,
per_query,385.0,True,True,SC Rank-1 correct,0.8170199,0.713239,0.712087,0.103780866,0.104932904,0.70382553,0.06595347,1.1455064,,,,,,,,,
per_query,386.0,True,True,SC Rank-1 correct,0.8022127,0.7759952,0.77191263,0.02621752,0.03030008,0.74320287,0.05046071,1.0337857,,,,,,,,,
per_query,387.0,True,True,SC Rank-1 correct,0.8136134,0.79539037,0.6959013,0.018223047,0.11771214,0.72028315,0.07360912,1.0229108,,,,,,,,,
per_query,388.0,True,True,SC Rank-1 correct,0.8148666,0.7874699,0.72462744,0.027396679,0.09023917,0.72918904,0.067023955,1.0347908,,,,,,,,,
per_query,389.0,True,True,SC Rank-1 correct,0.8014568,0.78272694,0.70928293,0.018729866,0.092173874,0.7183504,0.0717427,1.023929,,,,,,,,,
per_query,390.0,True,True,SC Rank-1 correct,0.77060765,0.7661704,0.69891864,0.004437268,0.07168901,0.7042767,0.060203373,1.0057915,,,,,,,,,
per_query,391.0,True,True,SC Rank-1 correct,0.7561881,0.72747314,0.6823695,0.028714955,0.073818624,0.67462325,0.06339485,1.0394722,,,,,,,,,
per_query,392.0,True,True,SC Rank-1 correct,0.76915663,0.7022685,0.6629776,0.06688815,0.10617906,0.6662566,0.06518301,1.0952458,,,,,,,,,
per_query,393.0,True,True,SC Rank-1 correct,0.730014,0.6852613,0.6738119,0.044752717,0.056202114,0.6611493,0.047710568,1.0653075,,,,,,,,,
per_query,394.0,True,True,SC Rank-1 correct,0.67910737,0.6668987,0.666544,0.012208641,0.012563348,0.63507473,0.04879372,1.0183066,,,,,,,,,
per_query,395.0,True,True,SC Rank-1 correct,0.6930183,0.6640723,0.63106513,0.028946042,0.061953187,0.63320136,0.04168296,1.0435886,,,,,,,,,
per_query,396.0,True,True,SC Rank-1 correct,0.6560185,0.64905185,0.6461082,0.0069666505,0.0099102855,0.6291628,0.027276043,1.0107336,,,,,,,,,
per_query,397.0,True,True,SC Rank-1 correct,0.6843957,0.6677407,0.6659951,0.016654968,0.01840055,0.6449799,0.038837317,1.0249423,,,,,,,,,
per_query,398.0,True,True,SC Rank-1 correct,0.67860276,0.6772898,0.6656059,0.0013129711,0.012996852,0.65078795,0.033101004,1.0019386,,,,,,,,,
per_query,399.0,True,True,SC Rank-1 correct,0.6706946,0.629128,0.6172379,0.04156661,0.053456664,0.62929356,0.021430664,1.0660702,,,,,,,,,
per_query,400.0,True,True,SC Rank-1 correct,0.6145301,0.60883844,0.59802246,0.0056916475,0.016507626,0.59429467,0.017194271,1.0093484,,,,,,,,,
per_query,401.0,True,True,SC Rank-1 correct,0.5994396,0.57426447,0.5731929,0.025175154,0.026246727,0.577329,0.011233116,1.043839,,,,,,,,,
per_query,402.0,True,True,SC Rank-1 correct,0.594019,0.5769698,0.57677317,0.017049193,0.01724583,0.57910997,0.007575228,1.0295496,,,,,,,,,
per_query,403.0,True,True,SC Rank-1 correct,0.5965509,0.5845263,0.5835859,0.012024581,0.012964964,0.5850035,0.0060696728,1.0205715,,,,,,,,,
per_query,404.0,True,True,SC Rank-1 correct,0.62283665,0.59654707,0.59621555,0.026289582,0.026621103,0.5965665,0.014334078,1.0440695,,,,,,,,,
per_query,405.0,True,True,SC Rank-1 correct,0.616984,0.61046773,0.5917677,0.006516278,0.025216281,0.5987936,0.01247503,1.0106742,,,,,,,,,
per_query,406.0,True,True,SC Rank-1 correct,0.62982017,0.6273691,0.61856097,0.0024510622,0.011259198,0.61916876,0.008719774,1.0039068,,,,,,,,,
per_query,407.0,True,True,SC Rank-1 correct,0.65415853,0.62137455,0.6169899,0.032783985,0.037168622,0.62199724,0.016840607,1.0527605,,,,,,,,,
per_query,408.0,True,True,SC Rank-1 correct,0.6304391,0.6273827,0.61909086,0.003056407,0.0113482475,0.61722386,0.011710147,1.0048717,,,,,,,,,
per_query,409.0,True,True,SC Rank-1 correct,0.6641561,0.6480644,0.6393921,0.016091704,0.024764001,0.634062,0.021886842,1.0248305,,,,,,,,,
per_query,410.0,True,True,SC Rank-1 correct,0.70960665,0.68948275,0.6439823,0.020123899,0.065624356,0.6587661,0.035429433,1.029187,,,,,,,,,
per_query,411.0,True,True,SC Rank-1 correct,0.7444844,0.7062649,0.6501873,0.03821951,0.09429711,0.67814445,0.040502258,1.0541149,,,,,,,,,
per_query,412.0,True,True,SC Rank-1 correct,0.7270891,0.7137456,0.6966666,0.013343513,0.030422509,0.6932392,0.0265239,1.018695,,,,,,,,,
per_query,413.0,True,True,SC Rank-1 correct,0.6944884,0.69250035,0.6711396,0.0019880533,0.023348808,0.67430174,0.017652173,1.0028708,,,,,,,,,
per_query,414.0,True,True,SC Rank-1 correct,0.70867944,0.67394906,0.65715593,0.034730375,0.051523507,0.6629376,0.026632806,1.0515326,,,,,,,,,
per_query,415.0,True,True,SC Rank-1 correct,0.68148285,0.67726624,0.6512875,0.0042166114,0.030195355,0.65477735,0.023001872,1.006226,,,,,,,,,
per_query,416.0,True,True,SC Rank-1 correct,0.6800887,0.6472556,0.64005756,0.0328331,0.040031135,0.6463698,0.01789939,1.0507267,,,,,,,,,
per_query,417.0,True,True,SC Rank-1 correct,0.6918226,0.66737425,0.65555006,0.024448335,0.036272526,0.65387285,0.024808442,1.0366336,,,,,,,,,
per_query,418.0,True,True,SC Rank-1 correct,0.6777057,0.66320515,0.64073473,0.014500558,0.036970973,0.64102155,0.028175838,1.0218644,,,,,,,,,
per_query,419.0,True,True,SC Rank-1 correct,0.6872466,0.6604767,0.6329496,0.026769936,0.05429703,0.64853776,0.022357963,1.0405313,,,,,,,,,
per_query,420.0,True,True,SC Rank-1 correct,0.67483693,0.65002024,0.6472011,0.024816692,0.027635813,0.6435922,0.020135222,1.0381783,,,,,,,,,
per_query,421.0,True,True,SC Rank-1 correct,0.68663836,0.6807924,0.66024864,0.005845964,0.026389718,0.65268403,0.030197397,1.008587,,,,,,,,,
per_query,422.0,True,True,SC Rank-1 correct,0.64124924,0.63221014,0.5999163,0.009039104,0.04133296,0.6064501,0.026522696,1.0142976,,,,,,,,,
per_query,423.0,True,True,SC Rank-1 correct,0.6600456,0.63438755,0.63031423,0.025658071,0.029731393,0.62094355,0.028519655,1.0404454,,,,,,,,,
per_query,424.0,True,True,SC Rank-1 correct,0.6380061,0.6336499,0.6305743,0.0043562055,0.007431805,0.624016,0.015471115,1.0068748,,,,,,,,,
per_query,425.0,True,True,SC Rank-1 correct,0.6426716,0.6176585,0.61138105,0.02501309,0.03129053,0.6140642,0.015986072,1.0404966,,,,,,,,,
per_query,426.0,True,True,SC Rank-1 correct,0.61675245,0.61276674,0.6127446,0.003985703,0.0040078163,0.6102236,0.005201037,1.0065044,,,,,,,,,
per_query,427.0,True,True,SC Rank-1 correct,0.6597696,0.61753255,0.6088629,0.042237043,0.050906718,0.61886334,0.021052582,1.0683964,,,,,,,,,
per_query,428.0,True,True,SC Rank-1 correct,0.6522284,0.63962066,0.62383,0.012607753,0.028398395,0.616847,0.028076056,1.0197113,,,,,,,,,
per_query,429.0,True,True,SC Rank-1 correct,0.64083886,0.6302724,0.59049374,0.010566473,0.050345123,0.59890443,0.032059535,1.0167649,,,,,,,,,
per_query,430.0,True,True,SC Rank-1 correct,0.6541429,0.6342842,0.629863,0.019858718,0.024279892,0.612186,0.034562442,1.0313089,,,,,,,,,
per_query,431.0,True,True,SC Rank-1 correct,0.66667134,0.64129406,0.6287659,0.025377274,0.037905455,0.62406206,0.032681793,1.039572,,,,,,,,,
per_query,432.0,True,True,SC Rank-1 correct,0.6955223,0.67200124,0.6518934,0.023521066,0.04362893,0.64705104,0.03492665,1.0350015,,,,,,,,,
per_query,433.0,True,True,SC Rank-1 correct,0.7350971,0.70025104,0.6974634,0.034846067,0.037633717,0.6929065,0.029235888,1.0497622,,,,,,,,,
per_query,434.0,True,True,SC Rank-1 correct,0.7287395,0.7230627,0.7067143,0.005676806,0.022025228,0.7010846,0.024126813,1.007851,,,,,,,,,
per_query,435.0,True,True,SC Rank-1 correct,0.7518031,0.7409849,0.69952524,0.010818183,0.052277863,0.7009646,0.040572535,1.0145997,,,,,,,,,
per_query,436.0,True,True,SC Rank-1 correct,0.7726091,0.75245273,0.73995674,0.020156384,0.032652378,0.7353517,0.030349515,1.0267875,,,,,,,,,
per_query,437.0,True,True,SC Rank-1 correct,0.7964353,0.77158415,0.76834774,0.024851143,0.028087556,0.7589752,0.032292668,1.032208,,,,,,,,,
per_query,438.0,True,True,SC Rank-1 correct,0.8214237,0.8031733,0.802511,0.018250406,0.018912733,0.77351457,0.04404617,1.0227228,,,,,,,,,
per_query,439.0,True,True,SC Rank-1 correct,0.80530775,0.7842792,0.76736754,0.021028519,0.037940204,0.76004076,0.034836818,1.0268126,,,,,,,,,
per_query,440.0,True,True,SC Rank-1 correct,0.825796,0.77599657,0.7603545,0.049799442,0.06544149,0.757841,0.043522026,1.0641748,,,,,,,,,
per_query,441.0,True,True,SC Rank-1 correct,0.7829534,0.77984333,0.761423,0.0031100512,0.02153039,0.75602114,0.02858781,1.003988,,,,,,,,,
per_query,442.0,True,True,SC Rank-1 correct,0.7862889,0.78244406,0.7734461,0.0038448572,0.012842834,0.764825,0.023667943,1.0049139,,,,,,,,,
per_query,443.0,True,True,SC Rank-1 correct,0.82074887,0.7802244,0.77951527,0.040524483,0.0412336,0.76738656,0.036281426,1.0519395,,,,,,,,,
per_query,444.0,True,True,SC Rank-1 correct,0.805883,0.7999722,0.764515,0.005910814,0.041368008,0.7680715,0.03456441,1.0073888,,,,,,,,,
per_query,445.0,True,True,SC Rank-1 correct,0.82365215,0.82218367,0.7820559,0.0014684796,0.041596234,0.78686893,0.031277135,1.0017861,,,,,,,,,
per_query,446.0,True,True,SC Rank-1 correct,0.80898035,0.80150247,0.78056556,0.0074778795,0.028414786,0.78758925,0.015281829,1.0093298,,,,,,,,,
per_query,447.0,True,True,SC Rank-1 correct,0.8388786,0.8069593,0.8031601,0.0319193,0.0357185,0.80896556,0.015341172,1.0395551,,,,,,,,,
per_query,448.0,True,True,SC Rank-1 correct,0.87783265,0.8776353,0.8539608,0.00019735098,0.023871839,0.8553952,0.022895062,1.0002248,,,,,,,,,
per_query,449.0,True,True,SC Rank-1 correct,0.9300038,0.856987,0.8086587,0.07301682,0.1213451,0.8398963,0.04966549,1.0852017,,,,,,,,,
per_query,450.0,True,True,SC Rank-1 correct,0.84427315,0.8368993,0.8296914,0.0073738694,0.01458174,0.80862063,0.03609158,1.008811,,,,,,,,,
per_query,451.0,True,True,SC Rank-1 correct,0.85352135,0.84489876,0.76425487,0.008622587,0.08926648,0.78915876,0.050678175,1.0102055,,,,,,,,,
per_query,452.0,True,True,SC Rank-1 correct,0.85241747,0.845441,0.7936971,0.0069764853,0.05872035,0.79396534,0.04969145,1.0082519,,,,,,,,,
per_query,453.0,True,True,SC Rank-1 correct,0.88753474,0.88625735,0.82376134,0.0012773871,0.06377339,0.82754767,0.055459004,1.0014414,,,,,,,,,
per_query,454.0,True,True,SC Rank-1 correct,0.85420334,0.825154,0.7946167,0.029049337,0.059586644,0.7997918,0.038513817,1.0352048,,,,,,,,,
per_query,455.0,True,True,SC Rank-1 correct,0.82130957,0.81363684,0.787917,0.007672727,0.03339255,0.7837187,0.031300176,1.0094302,,,,,,,,,
per_query,456.0,True,True,SC Rank-1 correct,0.78757644,0.7781758,0.7568359,0.009400666,0.03074056,0.755438,0.025466777,1.0120804,,,,,,,,,
per_query,457.0,True,True,SC Rank-1 correct,0.7383658,0.73409706,0.7339612,0.0042687654,0.0044046044,0.73217285,0.0055506253,1.005815,,,,,,,,,
per_query,458.0,True,True,SC Rank-1 correct,0.7336275,0.73360926,0.7294041,1.8239021e-05,0.0042234063,0.72291595,0.01149495,1.0000249,,,,,,,,,
per_query,459.0,True,True,SC Rank-1 correct,0.7177676,0.6984734,0.6981396,0.019294202,0.019627988,0.7016533,0.00809051,1.0276234,,,,,,,,,
per_query,460.0,True,True,SC Rank-1 correct,0.72308713,0.7000083,0.6968797,0.023078859,0.026207447,0.6929625,0.020391217,1.0329694,,,,,,,,,
per_query,461.0,True,True,SC Rank-1 correct,0.73853886,0.7228646,0.68406594,0.015674233,0.054472923,0.69411767,0.03161179,1.0216835,,,,,,,,,
per_query,462.0,True,True,SC Rank-1 correct,0.7333911,0.724041,0.6970546,0.009350121,0.03633648,0.68932885,0.037360363,1.0129138,,,,,,,,,
per_query,463.0,True,True,SC Rank-1 correct,0.7628505,0.72342527,0.71678126,0.039425254,0.046069264,0.70459807,0.03983261,1.0544981,,,,,,,,,
per_query,464.0,True,True,SC Rank-1 correct,0.76188993,0.74228126,0.7109598,0.019608676,0.050930142,0.71194744,0.0378753,1.0264168,,,,,,,,,
per_query,465.0,True,True,SC Rank-1 correct,0.75609356,0.7304287,0.7041128,0.025664866,0.051980734,0.7025066,0.03790329,1.0351367,,,,,,,,,
per_query,466.0,True,True,SC Rank-1 correct,0.7462879,0.70621955,0.70081544,0.04006833,0.045472443,0.6964914,0.031190878,1.0567364,,,,,,,,,
per_query,467.0,True,True,SC Rank-1 correct,0.754432,0.7324303,0.6999259,0.022001743,0.054506123,0.7134285,0.026090462,1.0300393,,,,,,,,,
per_query,468.0,True,True,SC Rank-1 correct,0.75331044,0.7299218,0.7277432,0.023388624,0.025567234,0.7233031,0.019070053,1.0320426,,,,,,,,,
per_query,469.0,True,True,SC Rank-1 correct,0.82868195,0.7358633,0.7336749,0.09281862,0.09500706,0.7414215,0.045703515,1.1261357,,,,,,,,,
per_query,470.0,True,True,SC Rank-1 correct,0.8163863,0.7632498,0.75230676,0.053136468,0.06407952,0.7421301,0.048566166,1.0696187,,,,,,,,,
per_query,471.0,True,True,SC Rank-1 correct,0.7895229,0.77070427,0.74925727,0.018818617,0.04026562,0.756823,0.021723492,1.0244174,,,,,,,,,
per_query,472.0,True,True,SC Rank-1 correct,0.802016,0.7791563,0.75330746,0.022859693,0.048708558,0.76280105,0.025572574,1.0293391,,,,,,,,,
per_query,473.0,True,True,SC Rank-1 correct,0.7638163,0.7596982,0.7413133,0.004118085,0.022503018,0.7403618,0.021547625,1.0054207,,,,,,,,,
per_query,474.0,True,True,SC Rank-1 correct,0.8007068,0.7632743,0.7382455,0.03743249,0.062461317,0.7383731,0.040842373,1.049042,,,,,,,,,
per_query,475.0,True,True,SC Rank-1 correct,0.8123256,0.81051385,0.7629515,0.0018117428,0.049374104,0.7644909,0.04227529,1.0022353,,,,,,,,,
per_query,476.0,True,True,SC Rank-1 correct,0.83048064,0.8289946,0.7694978,0.001486063,0.060982823,0.7800317,0.04538684,1.0017926,,,,,,,,,
per_query,477.0,True,True,SC Rank-1 correct,0.8185854,0.81848806,0.76548785,9.7334385e-05,0.053097546,0.7695106,0.04525341,1.000119,,,,,,,,,
per_query,478.0,True,True,SC Rank-1 correct,0.8315324,0.8092459,0.7790851,0.022286534,0.05244732,0.7823544,0.03577248,1.0275398,,,,,,,,,
per_query,479.0,True,True,SC Rank-1 correct,0.87527543,0.82205856,0.8094753,0.053216875,0.06580013,0.8105405,0.037888538,1.0647361,,,,,,,,,
per_query,480.0,True,True,SC Rank-1 correct,0.874309,0.84904855,0.8269534,0.025260448,0.047355592,0.81467247,0.04635837,1.0297514,,,,,,,,,
per_query,481.0,True,True,SC Rank-1 correct,0.823563,0.8121487,0.7926931,0.0114142895,0.030869901,0.78721416,0.029727636,1.0140544,,,,,,,,,
per_query,482.0,True,True,SC Rank-1 correct,0.7857111,0.78205585,0.7759247,0.0036552548,0.009786427,0.75906646,0.027366541,1.004674,,,,,,,,,
per_query,483.0,True,True,SC Rank-1 correct,0.7873583,0.7776088,0.7476458,0.009749472,0.03971249,0.7574288,0.021673888,1.0125377,,,,,,,,,
per_query,484.0,True,True,SC Rank-1 correct,0.8239536,0.7986442,0.7919444,0.025309443,0.032009244,0.7893144,0.02302099,1.0316905,,,,,,,,,
per_query,485.0,True,True,SC Rank-1 correct,0.79859394,0.7859869,0.784867,0.012607038,0.01372695,0.7816988,0.011798307,1.0160397,,,,,,,,,
per_query,486.0,True,True,SC Rank-1 correct,0.85116154,0.7982777,0.79509133,0.052883863,0.05607021,0.79210335,0.034273278,1.0662475,,,,,,,,,
per_query,487.0,True,True,SC Rank-1 correct,0.87862754,0.82060546,0.8018259,0.05802208,0.07680166,0.8108659,0.038596585,1.0707065,,,,,,,,,
per_query,488.0,True,True,SC Rank-1 correct,0.82197726,0.8163581,0.8098125,0.0056191683,0.012164772,0.8033434,0.02043744,1.0068833,,,,,,,,,
per_query,489.0,True,True,SC Rank-1 correct,0.8400711,0.8350717,0.8184792,0.004999399,0.021591902,0.81068766,0.02694455,1.0059868,,,,,,,,,
per_query,490.0,True,True,SC Rank-1 correct,0.8866491,0.8659743,0.82072425,0.020674765,0.06592482,0.83463126,0.036009535,1.0238745,,,,,,,,,
per_query,491.0,True,True,SC Rank-1 correct,0.8763906,0.85188484,0.83757454,0.024505734,0.038816035,0.8326626,0.030904021,1.0287665,,,,,,,,,
per_query,492.0,True,True,SC Rank-1 correct,0.86837214,0.86695206,0.8268289,0.0014200807,0.041543245,0.8304375,0.03393434,1.001638,,,,,,,,,
per_query,493.0,True,True,SC Rank-1 correct,0.89965564,0.8679683,0.8192699,0.03168732,0.080385745,0.8347534,0.04383084,1.0365075,,,,,,,,,
per_query,494.0,True,True,SC Rank-1 correct,0.88562167,0.8393851,0.8172259,0.046236575,0.06839579,0.815331,0.046437886,1.0550839,,,,,,,,,
per_query,495.0,True,True,SC Rank-1 correct,0.8584376,0.8124709,0.7992241,0.045966685,0.05921352,0.79835784,0.036814798,1.0565764,,,,,,,,,
per_query,496.0,True,True,SC Rank-1 correct,0.8247921,0.8053858,0.79750395,0.019406259,0.027288139,0.78171766,0.03645155,1.0240957,,,,,,,,,
per_query,497.0,True,True,SC Rank-1 correct,0.8308747,0.7916229,0.7835284,0.039251804,0.047346294,0.7778287,0.03576011,1.0495839,,,,,,,,,
per_query,498.0,True,True,SC Rank-1 correct,0.81033826,0.8072403,0.78421056,0.0030979514,0.026127696,0.7834509,0.023623792,1.0038377,,,,,,,,,
per_query,499.0,True,True,SC Rank-1 correct,0.84673196,0.8028945,0.8006894,0.043837488,0.04604256,0.7928639,0.033632286,1.0545993,,,,,,,,,
per_query,500.0,True,True,SC Rank-1 correct,0.8473092,0.8214487,0.786386,0.025860488,0.06092316,0.7937865,0.036107443,1.0314815,,,,,,,,,
per_query,501.0,True,True,SC Rank-1 correct,0.8391532,0.8190664,0.8131566,0.020086765,0.025996566,0.80152243,0.029779734,1.024524,,,,,,,,,
per_query,502.0,True,True,SC Rank-1 correct,0.81984884,0.81542414,0.7975614,0.004424691,0.022287428,0.7955235,0.02041405,1.0054263,,,,,,,,,
per_query,503.0,True,True,SC Rank-1 correct,0.85284966,0.8160176,0.80243546,0.036832035,0.050414205,0.80777663,0.025828281,1.0451363,,,,,,,,,
per_query,504.0,True,True,SC Rank-1 correct,0.84340936,0.8115275,0.80603635,0.03188187,0.037373006,0.8005953,0.028195364,1.0392863,,,,,,,,,
per_query,505.0,True,True,SC Rank-1 correct,0.80563915,0.8005436,0.7767271,0.0050955415,0.028912067,0.7772444,0.023098452,1.0063651,,,,,,,,,
per_query,506.0,True,True,SC Rank-1 correct,0.79498357,0.7731748,0.7666899,0.021808743,0.02829367,0.76693404,0.01757874,1.0282067,,,,,,,,,
per_query,507.0,True,True,SC Rank-1 correct,0.82519513,0.8110572,0.76441437,0.014137924,0.060780764,0.77643806,0.035820544,1.0174315,,,,,,,,,
per_query,508.0,True,True,SC Rank-1 correct,0.8342454,0.8075435,0.77789897,0.026701868,0.056346416,0.76492125,0.054027118,1.0330656,,,,,,,,,
per_query,509.0,True,True,SC Rank-1 correct,0.81840426,0.81227225,0.78235906,0.0061320066,0.036045194,0.7678029,0.050935525,1.0075492,,,,,,,,,
per_query,510.0,True,True,SC Rank-1 correct,0.8524907,0.8229283,0.78560483,0.029562414,0.06688589,0.78556263,0.05160026,1.0359235,,,,,,,,,
per_query,511.0,True,True,SC Rank-1 correct,0.80838096,0.80546933,0.7651487,0.0029116273,0.043232262,0.76426506,0.042453185,1.0036148,,,,,,,,,
per_query,512.0,True,True,SC Rank-1 correct,0.80451894,0.78430253,0.7810541,0.020216405,0.023464859,0.7511643,0.049368948,1.0257763,,,,,,,,,
per_query,513.0,True,True,SC Rank-1 correct,0.8230793,0.8102135,0.7365712,0.012865782,0.086508095,0.7555681,0.052084766,1.0158795,,,,,,,,,
per_query,514.0,True,True,SC Rank-1 correct,0.8256085,0.75911266,0.747377,0.066495836,0.07823151,0.74336475,0.050107434,1.0875968,,,,,,,,,
per_query,515.0,True,True,SC Rank-1 correct,0.82334906,0.7959693,0.75954586,0.027379751,0.063803196,0.7669675,0.04064006,1.034398,,,,,,,,,
per_query,516.0,True,True,SC Rank-1 correct,0.7859603,0.78373563,0.759029,0.0022246838,0.026931345,0.75897217,0.023988567,1.0028386,,,,,,,,,
per_query,517.0,True,True,SC Rank-1 correct,0.838325,0.827571,0.80369806,0.010754049,0.03462696,0.78737414,0.045285005,1.0129948,,,,,,,,,
per_query,518.0,True,True,SC Rank-1 correct,0.83091915,0.8262585,0.7912841,0.004660666,0.039635062,0.7820107,0.045039475,1.0056407,,,,,,,,,
per_query,519.0,True,True,SC Rank-1 correct,0.8327717,0.8169506,0.7564183,0.0158211,0.07635343,0.76938176,0.050873566,1.019366,,,,,,,,,
per_query,520.0,True,True,SC Rank-1 correct,0.84823203,0.79109526,0.78233117,0.057136774,0.06590086,0.77594614,0.044607162,1.0722249,,,,,,,,,
per_query,521.0,True,True,SC Rank-1 correct,0.82348794,0.8038092,0.77289325,0.019678712,0.050594687,0.7771312,0.03238888,1.0244818,,,,,,,,,
per_query,522.0,True,True,SC Rank-1 correct,0.8196594,0.8124514,0.7895766,0.0072079897,0.030082822,0.7802888,0.03714454,1.0088719,,,,,,,,,
per_query,523.0,True,True,SC Rank-1 correct,0.8255347,0.79594296,0.7817502,0.02959174,0.0437845,0.77733827,0.03236508,1.0371782,,,,,,,,,
per_query,524.0,True,True,SC Rank-1 correct,0.81744444,0.8007223,0.7597718,0.016722143,0.05767262,0.77038383,0.03564368,1.0208838,,,,,,,,,
per_query,525.0,True,True,SC Rank-1 correct,0.82210946,0.81226176,0.76029474,0.009847701,0.061814725,0.77014035,0.041810576,1.0121238,,,,,,,,,
per_query,526.0,True,True,SC Rank-1 correct,0.81063545,0.7888913,0.7527313,0.021744132,0.057904124,0.7489559,0.04774957,1.0275629,,,,,,,,,
per_query,527.0,True,True,SC Rank-1 correct,0.8204367,0.77388173,0.7661622,0.046554983,0.0542745,0.7558405,0.042257477,1.0601578,,,,,,,,,
per_query,528.0,True,True,SC Rank-1 correct,0.8086832,0.7797375,0.7576519,0.028945744,0.05103129,0.75356656,0.038436484,1.0371224,,,,,,,,,
per_query,529.0,True,True,SC Rank-1 correct,0.81404406,0.8049325,0.7491116,0.009111583,0.064932466,0.7646171,0.038366534,1.0113196,,,,,,,,,
per_query,530.0,True,True,SC Rank-1 correct,0.79190516,0.77848446,0.7468492,0.013420701,0.045055985,0.74928457,0.03654162,1.0172396,,,,,,,,,
per_query,531.0,True,True,SC Rank-1 correct,0.7667144,0.7667103,0.7172018,4.1127205e-06,0.049512565,0.72581357,0.036376085,1.0000054,,,,,,,,,
per_query,532.0,True,True,SC Rank-1 correct,0.7577505,0.73914474,0.7173698,0.018605769,0.040380716,0.7226539,0.024273636,1.025172,,,,,,,,,
per_query,533.0,True,True,SC Rank-1 correct,0.8033329,0.77955043,0.7585521,0.023782492,0.04478085,0.7618259,0.027117815,1.0305079,,,,,,,,,
per_query,534.0,True,True,SC Rank-1 correct,0.79123116,0.7896826,0.7640082,0.0015485287,0.027222931,0.7624316,0.026487188,1.001961,,,,,,,,,
