policy_family,visual_method,policy_id,sc_margin_quantile,sc_margin_threshold,visual_margin_quantile,visual_margin_threshold,delta_sc,viewpoint_proxy_max_deg,proxy_enabled,visual_invocation_count,visual_invocation_rate_all_queries,visual_invocation_rate_valid_queries,overrides,rescues,regressions,net_corrections,R@1,R@5,candidate_conditioned_R@1,candidate_conditioned_R@5,average_added_compute_ms,model_a_serial_latency_ms,model_b_parallel_latency_ms,per_trigger_extra_ms_temporal_cached,per_trigger_extra_ms_lazy
SC+visual-confidence,Single RGB,P2_Single RGB_scq0.10_vq0.70_d0.02,0.1,0.001305311918258667,0.7,0.011732625775039196,0.02,,True,200,0.1,0.0845608292416803,6,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,3.48106215968146,159.36595746040695,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.70_d0.02_v30,0.1,0.001305311918258667,0.7,0.011732625775039196,0.02,30.0,True,83,0.0415,0.042007637752318604,2,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.4446407962678058,157.32953609699328,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.70_d0.02_v60,0.1,0.001305311918258667,0.7,0.011732625775039196,0.02,60.0,True,85,0.0425,0.0425531914893617,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.4794514178646205,157.3643467185901,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.70_d0.02_v90,0.1,0.001305311918258667,0.7,0.011732625775039196,0.02,90.0,True,87,0.0435,0.0436442989634479,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.514262039461435,157.39915734018692,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.70_d0.02_v120,0.1,0.001305311918258667,0.7,0.011732625775039196,0.02,120.0,True,90,0.045,0.0447354064375341,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.5664779718566568,157.45137327258215,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.70_d0.02_v180,0.1,0.001305311918258667,0.7,0.011732625775039196,0.02,180.0,True,200,0.1,0.0845608292416803,6,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,3.48106215968146,159.36595746040695,155.8990522355889,34.8106215968146,34.8106215968146
SC+visual-confidence,Single RGB,P2_Single RGB_scq0.10_vq0.70_d0.05,0.1,0.001305311918258667,0.7,0.011732625775039196,0.05,,True,200,0.1,0.0845608292416803,8,1,1,0,0.9934533551554828,0.9967266775777414,0.9950819672131147,0.9983606557377049,3.48106215968146,159.36595746040695,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.70_d0.05_v30,0.1,0.001305311918258667,0.7,0.011732625775039196,0.05,30.0,True,83,0.0415,0.042007637752318604,2,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.4446407962678058,157.32953609699328,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.70_d0.05_v60,0.1,0.001305311918258667,0.7,0.011732625775039196,0.05,60.0,True,85,0.0425,0.0425531914893617,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.4794514178646205,157.3643467185901,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.70_d0.05_v90,0.1,0.001305311918258667,0.7,0.011732625775039196,0.05,90.0,True,87,0.0435,0.0436442989634479,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.514262039461435,157.39915734018692,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.70_d0.05_v120,0.1,0.001305311918258667,0.7,0.011732625775039196,0.05,120.0,True,90,0.045,0.0447354064375341,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.5664779718566568,157.45137327258215,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.70_d0.05_v180,0.1,0.001305311918258667,0.7,0.011732625775039196,0.05,180.0,True,200,0.1,0.0845608292416803,8,1,1,0,0.9934533551554828,0.9967266775777414,0.9950819672131147,0.9983606557377049,3.48106215968146,159.36595746040695,155.8990522355889,34.8106215968146,34.8106215968146
SC+visual-confidence,Single RGB,P2_Single RGB_scq0.10_vq0.70_d0.10,0.1,0.001305311918258667,0.7,0.011732625775039196,0.1,,True,200,0.1,0.0845608292416803,15,1,3,-2,0.9923622476813966,0.9967266775777414,0.9939890710382514,0.9983606557377049,3.48106215968146,159.36595746040695,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.70_d0.10_v30,0.1,0.001305311918258667,0.7,0.011732625775039196,0.1,30.0,True,83,0.0415,0.042007637752318604,2,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.4446407962678058,157.32953609699328,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.70_d0.10_v60,0.1,0.001305311918258667,0.7,0.011732625775039196,0.1,60.0,True,85,0.0425,0.0425531914893617,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.4794514178646205,157.3643467185901,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.70_d0.10_v90,0.1,0.001305311918258667,0.7,0.011732625775039196,0.1,90.0,True,87,0.0435,0.0436442989634479,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.514262039461435,157.39915734018692,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.70_d0.10_v120,0.1,0.001305311918258667,0.7,0.011732625775039196,0.1,120.0,True,90,0.045,0.0447354064375341,4,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.5664779718566568,157.45137327258215,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.70_d0.10_v180,0.1,0.001305311918258667,0.7,0.011732625775039196,0.1,180.0,True,200,0.1,0.0845608292416803,15,1,3,-2,0.9923622476813966,0.9967266775777414,0.9939890710382514,0.9983606557377049,3.48106215968146,159.36595746040695,155.8990522355889,34.8106215968146,34.8106215968146
SC+visual-confidence,Single RGB,P2_Single RGB_scq0.10_vq0.80_d0.02,0.1,0.001305311918258667,0.8,0.016197744756937027,0.02,,True,200,0.1,0.0845608292416803,6,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,3.48106215968146,159.36595746040695,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.80_d0.02_v30,0.1,0.001305311918258667,0.8,0.016197744756937027,0.02,30.0,True,83,0.0415,0.042007637752318604,2,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.4446407962678058,157.32953609699328,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.80_d0.02_v60,0.1,0.001305311918258667,0.8,0.016197744756937027,0.02,60.0,True,85,0.0425,0.0425531914893617,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.4794514178646205,157.3643467185901,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.80_d0.02_v90,0.1,0.001305311918258667,0.8,0.016197744756937027,0.02,90.0,True,87,0.0435,0.0436442989634479,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.514262039461435,157.39915734018692,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.80_d0.02_v120,0.1,0.001305311918258667,0.8,0.016197744756937027,0.02,120.0,True,90,0.045,0.0447354064375341,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.5664779718566568,157.45137327258215,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.80_d0.02_v180,0.1,0.001305311918258667,0.8,0.016197744756937027,0.02,180.0,True,200,0.1,0.0845608292416803,6,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,3.48106215968146,159.36595746040695,155.8990522355889,34.8106215968146,34.8106215968146
SC+visual-confidence,Single RGB,P2_Single RGB_scq0.10_vq0.80_d0.05,0.1,0.001305311918258667,0.8,0.016197744756937027,0.05,,True,200,0.1,0.0845608292416803,7,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,3.48106215968146,159.36595746040695,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.80_d0.05_v30,0.1,0.001305311918258667,0.8,0.016197744756937027,0.05,30.0,True,83,0.0415,0.042007637752318604,2,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.4446407962678058,157.32953609699328,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.80_d0.05_v60,0.1,0.001305311918258667,0.8,0.016197744756937027,0.05,60.0,True,85,0.0425,0.0425531914893617,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.4794514178646205,157.3643467185901,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.80_d0.05_v90,0.1,0.001305311918258667,0.8,0.016197744756937027,0.05,90.0,True,87,0.0435,0.0436442989634479,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.514262039461435,157.39915734018692,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.80_d0.05_v120,0.1,0.001305311918258667,0.8,0.016197744756937027,0.05,120.0,True,90,0.045,0.0447354064375341,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.5664779718566568,157.45137327258215,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.80_d0.05_v180,0.1,0.001305311918258667,0.8,0.016197744756937027,0.05,180.0,True,200,0.1,0.0845608292416803,7,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,3.48106215968146,159.36595746040695,155.8990522355889,34.8106215968146,34.8106215968146
SC+visual-confidence,Single RGB,P2_Single RGB_scq0.10_vq0.80_d0.10,0.1,0.001305311918258667,0.8,0.016197744756937027,0.1,,True,200,0.1,0.0845608292416803,12,0,3,-3,0.9918166939443536,0.9961811238406983,0.9934426229508196,0.9978142076502732,3.48106215968146,159.36595746040695,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.80_d0.10_v30,0.1,0.001305311918258667,0.8,0.016197744756937027,0.1,30.0,True,83,0.0415,0.042007637752318604,2,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.4446407962678058,157.32953609699328,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.80_d0.10_v60,0.1,0.001305311918258667,0.8,0.016197744756937027,0.1,60.0,True,85,0.0425,0.0425531914893617,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.4794514178646205,157.3643467185901,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.80_d0.10_v90,0.1,0.001305311918258667,0.8,0.016197744756937027,0.1,90.0,True,87,0.0435,0.0436442989634479,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.514262039461435,157.39915734018692,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.80_d0.10_v120,0.1,0.001305311918258667,0.8,0.016197744756937027,0.1,120.0,True,90,0.045,0.0447354064375341,4,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.5664779718566568,157.45137327258215,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.80_d0.10_v180,0.1,0.001305311918258667,0.8,0.016197744756937027,0.1,180.0,True,200,0.1,0.0845608292416803,12,0,3,-3,0.9918166939443536,0.9961811238406983,0.9934426229508196,0.9978142076502732,3.48106215968146,159.36595746040695,155.8990522355889,34.8106215968146,34.8106215968146
SC+visual-confidence,Single RGB,P2_Single RGB_scq0.10_vq0.90_d0.02,0.1,0.001305311918258667,0.9,0.024215752258896828,0.02,,True,200,0.1,0.0845608292416803,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,3.48106215968146,159.36595746040695,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.90_d0.02_v30,0.1,0.001305311918258667,0.9,0.024215752258896828,0.02,30.0,True,83,0.0415,0.042007637752318604,2,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.4446407962678058,157.32953609699328,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.90_d0.02_v60,0.1,0.001305311918258667,0.9,0.024215752258896828,0.02,60.0,True,85,0.0425,0.0425531914893617,2,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.4794514178646205,157.3643467185901,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.90_d0.02_v90,0.1,0.001305311918258667,0.9,0.024215752258896828,0.02,90.0,True,87,0.0435,0.0436442989634479,2,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.514262039461435,157.39915734018692,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.90_d0.02_v120,0.1,0.001305311918258667,0.9,0.024215752258896828,0.02,120.0,True,90,0.045,0.0447354064375341,2,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.5664779718566568,157.45137327258215,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.90_d0.02_v180,0.1,0.001305311918258667,0.9,0.024215752258896828,0.02,180.0,True,200,0.1,0.0845608292416803,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,3.48106215968146,159.36595746040695,155.8990522355889,34.8106215968146,34.8106215968146
SC+visual-confidence,Single RGB,P2_Single RGB_scq0.10_vq0.90_d0.05,0.1,0.001305311918258667,0.9,0.024215752258896828,0.05,,True,200,0.1,0.0845608292416803,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,3.48106215968146,159.36595746040695,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.90_d0.05_v30,0.1,0.001305311918258667,0.9,0.024215752258896828,0.05,30.0,True,83,0.0415,0.042007637752318604,2,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.4446407962678058,157.32953609699328,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.90_d0.05_v60,0.1,0.001305311918258667,0.9,0.024215752258896828,0.05,60.0,True,85,0.0425,0.0425531914893617,2,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.4794514178646205,157.3643467185901,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.90_d0.05_v90,0.1,0.001305311918258667,0.9,0.024215752258896828,0.05,90.0,True,87,0.0435,0.0436442989634479,2,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.514262039461435,157.39915734018692,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.90_d0.05_v120,0.1,0.001305311918258667,0.9,0.024215752258896828,0.05,120.0,True,90,0.045,0.0447354064375341,2,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.5664779718566568,157.45137327258215,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.90_d0.05_v180,0.1,0.001305311918258667,0.9,0.024215752258896828,0.05,180.0,True,200,0.1,0.0845608292416803,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,3.48106215968146,159.36595746040695,155.8990522355889,34.8106215968146,34.8106215968146
SC+visual-confidence,Single RGB,P2_Single RGB_scq0.10_vq0.90_d0.10,0.1,0.001305311918258667,0.9,0.024215752258896828,0.1,,True,200,0.1,0.0845608292416803,6,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,3.48106215968146,159.36595746040695,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.90_d0.10_v30,0.1,0.001305311918258667,0.9,0.024215752258896828,0.1,30.0,True,83,0.0415,0.042007637752318604,2,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.4446407962678058,157.32953609699328,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.90_d0.10_v60,0.1,0.001305311918258667,0.9,0.024215752258896828,0.1,60.0,True,85,0.0425,0.0425531914893617,2,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.4794514178646205,157.3643467185901,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.90_d0.10_v90,0.1,0.001305311918258667,0.9,0.024215752258896828,0.1,90.0,True,87,0.0435,0.0436442989634479,2,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.514262039461435,157.39915734018692,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.90_d0.10_v120,0.1,0.001305311918258667,0.9,0.024215752258896828,0.1,120.0,True,90,0.045,0.0447354064375341,3,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,1.5664779718566568,157.45137327258215,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.10_vq0.90_d0.10_v180,0.1,0.001305311918258667,0.9,0.024215752258896828,0.1,180.0,True,200,0.1,0.0845608292416803,6,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,3.48106215968146,159.36595746040695,155.8990522355889,34.8106215968146,34.8106215968146
SC-confidence,Single RGB,P1_Single RGB_scq0.20,0.2,0.00289480690844357,,,,,True,400,0.2,0.16748499727223132,386,2,61,-59,0.96126568466994,0.9967266775777414,0.9628415300546448,0.9983606557377049,6.96212431936292,162.8470196200884,155.8990522355889,34.8106215968146,34.8106215968146
SC-confidence+viewpoint-proxy,Single RGB,P3_Single RGB_scq0.20_v30,0.2,0.00289480690844357,,,,30.0,True,154,0.077,0.07801418439716312,146,0,2,-2,0.9923622476813966,0.9961811238406983,0.9939890710382514,0.9978142076502732,2.680417862954724,158.5653131636802,155.8990522355889,34.8106215968146,34.8106215968146
SC-confidence+viewpoint-proxy,Single RGB,P3_Single RGB_scq0.20_v60,0.2,0.00289480690844357,,,,60.0,True,158,0.079,0.07855973813420622,150,0,2,-2,0.9923622476813966,0.9961811238406983,0.9939890710382514,0.9978142076502732,2.7500391061483533,158.63493440687384,155.8990522355889,34.8106215968146,34.8106215968146
SC-confidence+viewpoint-proxy,Single RGB,P3_Single RGB_scq0.20_v90,0.2,0.00289480690844357,,,,90.0,True,163,0.0815,0.08074195308237861,155,0,2,-2,0.9923622476813966,0.9961811238406983,0.9939890710382514,0.9978142076502732,2.83706566014039,158.72196096086586,155.8990522355889,34.8106215968146,34.8106215968146
SC-confidence+viewpoint-proxy,Single RGB,P3_Single RGB_scq0.20_v120,0.2,0.00289480690844357,,,,120.0,True,169,0.0845,0.08292416803055101,161,0,3,-3,0.9918166939443536,0.9961811238406983,0.9934426229508196,0.9978142076502732,2.941497524930834,158.8263928256563,155.8990522355889,34.8106215968146,34.8106215968146
SC-confidence+viewpoint-proxy,Single RGB,P3_Single RGB_scq0.20_v180,0.2,0.00289480690844357,,,,180.0,True,400,0.2,0.16748499727223132,386,2,61,-59,0.96126568466994,0.9967266775777414,0.9628415300546448,0.9983606557377049,6.96212431936292,162.8470196200884,155.8990522355889,34.8106215968146,34.8106215968146
SC+visual-confidence,Single RGB,P2_Single RGB_scq0.20_vq0.50_d0.02,0.2,0.00289480690844357,0.5,0.006221771240234375,0.02,,True,400,0.2,0.16748499727223132,19,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,6.96212431936292,162.8470196200884,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.20_vq0.50_d0.02_v30,0.2,0.00289480690844357,0.5,0.006221771240234375,0.02,30.0,True,154,0.077,0.07801418439716312,5,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,2.680417862954724,158.5653131636802,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.20_vq0.50_d0.02_v60,0.2,0.00289480690844357,0.5,0.006221771240234375,0.02,60.0,True,158,0.079,0.07855973813420622,7,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,2.7500391061483533,158.63493440687384,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.20_vq0.50_d0.02_v90,0.2,0.00289480690844357,0.5,0.006221771240234375,0.02,90.0,True,163,0.0815,0.08074195308237861,8,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,2.83706566014039,158.72196096086586,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.20_vq0.50_d0.02_v120,0.2,0.00289480690844357,0.5,0.006221771240234375,0.02,120.0,True,169,0.0845,0.08292416803055101,8,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,2.941497524930834,158.8263928256563,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.20_vq0.50_d0.02_v180,0.2,0.00289480690844357,0.5,0.006221771240234375,0.02,180.0,True,400,0.2,0.16748499727223132,19,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,6.96212431936292,162.8470196200884,155.8990522355889,34.8106215968146,34.8106215968146
SC+visual-confidence,Single RGB,P2_Single RGB_scq0.20_vq0.50_d0.05,0.2,0.00289480690844357,0.5,0.006221771240234375,0.05,,True,400,0.2,0.16748499727223132,37,1,3,-2,0.9923622476813966,0.9967266775777414,0.9939890710382514,0.9983606557377049,6.96212431936292,162.8470196200884,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.20_vq0.50_d0.05_v30,0.2,0.00289480690844357,0.5,0.006221771240234375,0.05,30.0,True,154,0.077,0.07801418439716312,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,2.680417862954724,158.5653131636802,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.20_vq0.50_d0.05_v60,0.2,0.00289480690844357,0.5,0.006221771240234375,0.05,60.0,True,158,0.079,0.07855973813420622,11,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,2.7500391061483533,158.63493440687384,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.20_vq0.50_d0.05_v90,0.2,0.00289480690844357,0.5,0.006221771240234375,0.05,90.0,True,163,0.0815,0.08074195308237861,12,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,2.83706566014039,158.72196096086586,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.20_vq0.50_d0.05_v120,0.2,0.00289480690844357,0.5,0.006221771240234375,0.05,120.0,True,169,0.0845,0.08292416803055101,12,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,2.941497524930834,158.8263928256563,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.20_vq0.50_d0.05_v180,0.2,0.00289480690844357,0.5,0.006221771240234375,0.05,180.0,True,400,0.2,0.16748499727223132,37,1,3,-2,0.9923622476813966,0.9967266775777414,0.9939890710382514,0.9983606557377049,6.96212431936292,162.8470196200884,155.8990522355889,34.8106215968146,34.8106215968146
SC+visual-confidence,Single RGB,P2_Single RGB_scq0.20_vq0.50_d0.10,0.2,0.00289480690844357,0.5,0.006221771240234375,0.1,,True,400,0.2,0.16748499727223132,63,1,9,-8,0.989088925259138,0.9967266775777414,0.9907103825136612,0.9983606557377049,6.96212431936292,162.8470196200884,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.20_vq0.50_d0.10_v30,0.2,0.00289480690844357,0.5,0.006221771240234375,0.1,30.0,True,154,0.077,0.07801418439716312,13,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,2.680417862954724,158.5653131636802,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.20_vq0.50_d0.10_v60,0.2,0.00289480690844357,0.5,0.006221771240234375,0.1,60.0,True,158,0.079,0.07855973813420622,15,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,2.7500391061483533,158.63493440687384,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.20_vq0.50_d0.10_v90,0.2,0.00289480690844357,0.5,0.006221771240234375,0.1,90.0,True,163,0.0815,0.08074195308237861,17,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,2.83706566014039,158.72196096086586,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.20_vq0.50_d0.10_v120,0.2,0.00289480690844357,0.5,0.006221771240234375,0.1,120.0,True,169,0.0845,0.08292416803055101,18,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,2.941497524930834,158.8263928256563,155.8990522355889,34.8106215968146,34.8106215968146
joint-conservative,Single RGB,P4_Single RGB_scq0.20_vq0.50_d0.10_v180,0.2,0.00289480690844357,0.5,0.006221771240234375,0.1,180.0,True,400,0.2,0.16748499727223132,63,1,9,-8,0.989088925259138,0.9967266775777414,0.9907103825136612,0.9983606557377049,6.96212431936292,162.8470196200884,155.8990522355889,34.8106215968146,34.8106215968146
