policy_id,visual_method,visual_invocation_rate,SC_exhaustive_ms,model_A_added_visual_compute_ms_query,model_A_estimated_serial_latency_ms_query,model_B_estimated_parallel_latency_ms_query,model_B_visual_compute_utilization,crossmax_trigger_cost_cached_ms,crossmax_trigger_cost_lazy_ms
P2_Single RGB_scq0.02_vq0.90_d0.10,Single RGB,0.02,155.88489530072547,0.696212431936292,156.58110773266176,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.02_vq0.90_d0.10_v30,Single RGB,0.0125,155.88489530072547,0.4351327699601825,156.32002807068565,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.02_vq0.90_d0.10_v60,Single RGB,0.0125,155.88489530072547,0.4351327699601825,156.32002807068565,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.02_vq0.90_d0.10_v90,Single RGB,0.013,155.88489530072547,0.45253808075858976,156.33743338148406,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.02_vq0.90_d0.10_v120,Single RGB,0.013,155.88489530072547,0.45253808075858976,156.33743338148406,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.02_vq0.90_d0.10_v180,Single RGB,0.02,155.88489530072547,0.696212431936292,156.58110773266176,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P1_Single RGB_scq0.05,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P3_Single RGB_scq0.05_v30,Single RGB,0.024,155.88489530072547,0.8354549183235503,156.72035021904904,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P3_Single RGB_scq0.05_v60,Single RGB,0.0245,155.88489530072547,0.8528602291219577,156.73775552984742,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P3_Single RGB_scq0.05_v90,Single RGB,0.025,155.88489530072547,0.870265539920365,156.75516084064583,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P3_Single RGB_scq0.05_v120,Single RGB,0.0255,155.88489530072547,0.8876708507187722,156.77256615144424,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P3_Single RGB_scq0.05_v180,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.05_vq0.50_d0.02,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.50_d0.02_v30,Single RGB,0.024,155.88489530072547,0.8354549183235503,156.72035021904904,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.50_d0.02_v60,Single RGB,0.0245,155.88489530072547,0.8528602291219577,156.73775552984742,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.50_d0.02_v90,Single RGB,0.025,155.88489530072547,0.870265539920365,156.75516084064583,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.50_d0.02_v120,Single RGB,0.0255,155.88489530072547,0.8876708507187722,156.77256615144424,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.50_d0.02_v180,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.05_vq0.50_d0.05,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.50_d0.05_v30,Single RGB,0.024,155.88489530072547,0.8354549183235503,156.72035021904904,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.50_d0.05_v60,Single RGB,0.0245,155.88489530072547,0.8528602291219577,156.73775552984742,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.50_d0.05_v90,Single RGB,0.025,155.88489530072547,0.870265539920365,156.75516084064583,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.50_d0.05_v120,Single RGB,0.0255,155.88489530072547,0.8876708507187722,156.77256615144424,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.50_d0.05_v180,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.05_vq0.50_d0.10,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.50_d0.10_v30,Single RGB,0.024,155.88489530072547,0.8354549183235503,156.72035021904904,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.50_d0.10_v60,Single RGB,0.0245,155.88489530072547,0.8528602291219577,156.73775552984742,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.50_d0.10_v90,Single RGB,0.025,155.88489530072547,0.870265539920365,156.75516084064583,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.50_d0.10_v120,Single RGB,0.0255,155.88489530072547,0.8876708507187722,156.77256615144424,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.50_d0.10_v180,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.05_vq0.70_d0.02,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.70_d0.02_v30,Single RGB,0.024,155.88489530072547,0.8354549183235503,156.72035021904904,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.70_d0.02_v60,Single RGB,0.0245,155.88489530072547,0.8528602291219577,156.73775552984742,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.70_d0.02_v90,Single RGB,0.025,155.88489530072547,0.870265539920365,156.75516084064583,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.70_d0.02_v120,Single RGB,0.0255,155.88489530072547,0.8876708507187722,156.77256615144424,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.70_d0.02_v180,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.05_vq0.70_d0.05,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.70_d0.05_v30,Single RGB,0.024,155.88489530072547,0.8354549183235503,156.72035021904904,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.70_d0.05_v60,Single RGB,0.0245,155.88489530072547,0.8528602291219577,156.73775552984742,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.70_d0.05_v90,Single RGB,0.025,155.88489530072547,0.870265539920365,156.75516084064583,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.70_d0.05_v120,Single RGB,0.0255,155.88489530072547,0.8876708507187722,156.77256615144424,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.70_d0.05_v180,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.05_vq0.70_d0.10,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.70_d0.10_v30,Single RGB,0.024,155.88489530072547,0.8354549183235503,156.72035021904904,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.70_d0.10_v60,Single RGB,0.0245,155.88489530072547,0.8528602291219577,156.73775552984742,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.70_d0.10_v90,Single RGB,0.025,155.88489530072547,0.870265539920365,156.75516084064583,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.70_d0.10_v120,Single RGB,0.0255,155.88489530072547,0.8876708507187722,156.77256615144424,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.70_d0.10_v180,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.05_vq0.80_d0.02,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.80_d0.02_v30,Single RGB,0.024,155.88489530072547,0.8354549183235503,156.72035021904904,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.80_d0.02_v60,Single RGB,0.0245,155.88489530072547,0.8528602291219577,156.73775552984742,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.80_d0.02_v90,Single RGB,0.025,155.88489530072547,0.870265539920365,156.75516084064583,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.80_d0.02_v120,Single RGB,0.0255,155.88489530072547,0.8876708507187722,156.77256615144424,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.80_d0.02_v180,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.05_vq0.80_d0.05,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.80_d0.05_v30,Single RGB,0.024,155.88489530072547,0.8354549183235503,156.72035021904904,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.80_d0.05_v60,Single RGB,0.0245,155.88489530072547,0.8528602291219577,156.73775552984742,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.80_d0.05_v90,Single RGB,0.025,155.88489530072547,0.870265539920365,156.75516084064583,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.80_d0.05_v120,Single RGB,0.0255,155.88489530072547,0.8876708507187722,156.77256615144424,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.80_d0.05_v180,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.05_vq0.80_d0.10,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.80_d0.10_v30,Single RGB,0.024,155.88489530072547,0.8354549183235503,156.72035021904904,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.80_d0.10_v60,Single RGB,0.0245,155.88489530072547,0.8528602291219577,156.73775552984742,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.80_d0.10_v90,Single RGB,0.025,155.88489530072547,0.870265539920365,156.75516084064583,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.80_d0.10_v120,Single RGB,0.0255,155.88489530072547,0.8876708507187722,156.77256615144424,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.80_d0.10_v180,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.05_vq0.90_d0.02,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.90_d0.02_v30,Single RGB,0.024,155.88489530072547,0.8354549183235503,156.72035021904904,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.90_d0.02_v60,Single RGB,0.0245,155.88489530072547,0.8528602291219577,156.73775552984742,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.90_d0.02_v90,Single RGB,0.025,155.88489530072547,0.870265539920365,156.75516084064583,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.90_d0.02_v120,Single RGB,0.0255,155.88489530072547,0.8876708507187722,156.77256615144424,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.90_d0.02_v180,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.05_vq0.90_d0.05,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.90_d0.05_v30,Single RGB,0.024,155.88489530072547,0.8354549183235503,156.72035021904904,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.90_d0.05_v60,Single RGB,0.0245,155.88489530072547,0.8528602291219577,156.73775552984742,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.90_d0.05_v90,Single RGB,0.025,155.88489530072547,0.870265539920365,156.75516084064583,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.90_d0.05_v120,Single RGB,0.0255,155.88489530072547,0.8876708507187722,156.77256615144424,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.90_d0.05_v180,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.05_vq0.90_d0.10,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.90_d0.10_v30,Single RGB,0.024,155.88489530072547,0.8354549183235503,156.72035021904904,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.90_d0.10_v60,Single RGB,0.0245,155.88489530072547,0.8528602291219577,156.73775552984742,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.90_d0.10_v90,Single RGB,0.025,155.88489530072547,0.870265539920365,156.75516084064583,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.90_d0.10_v120,Single RGB,0.0255,155.88489530072547,0.8876708507187722,156.77256615144424,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.05_vq0.90_d0.10_v180,Single RGB,0.05,155.88489530072547,1.74053107984073,157.6254263805662,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P1_Single RGB_scq0.10,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P3_Single RGB_scq0.10_v30,Single RGB,0.0415,155.88489530072547,1.4446407962678058,157.32953609699328,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P3_Single RGB_scq0.10_v60,Single RGB,0.0425,155.88489530072547,1.4794514178646205,157.3643467185901,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P3_Single RGB_scq0.10_v90,Single RGB,0.0435,155.88489530072547,1.514262039461435,157.39915734018692,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P3_Single RGB_scq0.10_v120,Single RGB,0.045,155.88489530072547,1.5664779718566568,157.45137327258215,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P3_Single RGB_scq0.10_v180,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.10_vq0.50_d0.02,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.50_d0.02_v30,Single RGB,0.0415,155.88489530072547,1.4446407962678058,157.32953609699328,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.50_d0.02_v60,Single RGB,0.0425,155.88489530072547,1.4794514178646205,157.3643467185901,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.50_d0.02_v90,Single RGB,0.0435,155.88489530072547,1.514262039461435,157.39915734018692,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.50_d0.02_v120,Single RGB,0.045,155.88489530072547,1.5664779718566568,157.45137327258215,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.50_d0.02_v180,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.10_vq0.50_d0.05,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.50_d0.05_v30,Single RGB,0.0415,155.88489530072547,1.4446407962678058,157.32953609699328,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.50_d0.05_v60,Single RGB,0.0425,155.88489530072547,1.4794514178646205,157.3643467185901,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.50_d0.05_v90,Single RGB,0.0435,155.88489530072547,1.514262039461435,157.39915734018692,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.50_d0.05_v120,Single RGB,0.045,155.88489530072547,1.5664779718566568,157.45137327258215,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.50_d0.05_v180,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.10_vq0.50_d0.10,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.50_d0.10_v30,Single RGB,0.0415,155.88489530072547,1.4446407962678058,157.32953609699328,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.50_d0.10_v60,Single RGB,0.0425,155.88489530072547,1.4794514178646205,157.3643467185901,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.50_d0.10_v90,Single RGB,0.0435,155.88489530072547,1.514262039461435,157.39915734018692,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.50_d0.10_v120,Single RGB,0.045,155.88489530072547,1.5664779718566568,157.45137327258215,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.50_d0.10_v180,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.10_vq0.70_d0.02,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.70_d0.02_v30,Single RGB,0.0415,155.88489530072547,1.4446407962678058,157.32953609699328,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.70_d0.02_v60,Single RGB,0.0425,155.88489530072547,1.4794514178646205,157.3643467185901,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.70_d0.02_v90,Single RGB,0.0435,155.88489530072547,1.514262039461435,157.39915734018692,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.70_d0.02_v120,Single RGB,0.045,155.88489530072547,1.5664779718566568,157.45137327258215,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.70_d0.02_v180,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.10_vq0.70_d0.05,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.70_d0.05_v30,Single RGB,0.0415,155.88489530072547,1.4446407962678058,157.32953609699328,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.70_d0.05_v60,Single RGB,0.0425,155.88489530072547,1.4794514178646205,157.3643467185901,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.70_d0.05_v90,Single RGB,0.0435,155.88489530072547,1.514262039461435,157.39915734018692,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.70_d0.05_v120,Single RGB,0.045,155.88489530072547,1.5664779718566568,157.45137327258215,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.70_d0.05_v180,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.10_vq0.70_d0.10,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.70_d0.10_v30,Single RGB,0.0415,155.88489530072547,1.4446407962678058,157.32953609699328,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.70_d0.10_v60,Single RGB,0.0425,155.88489530072547,1.4794514178646205,157.3643467185901,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.70_d0.10_v90,Single RGB,0.0435,155.88489530072547,1.514262039461435,157.39915734018692,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.70_d0.10_v120,Single RGB,0.045,155.88489530072547,1.5664779718566568,157.45137327258215,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.70_d0.10_v180,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.10_vq0.80_d0.02,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.80_d0.02_v30,Single RGB,0.0415,155.88489530072547,1.4446407962678058,157.32953609699328,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.80_d0.02_v60,Single RGB,0.0425,155.88489530072547,1.4794514178646205,157.3643467185901,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.80_d0.02_v90,Single RGB,0.0435,155.88489530072547,1.514262039461435,157.39915734018692,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.80_d0.02_v120,Single RGB,0.045,155.88489530072547,1.5664779718566568,157.45137327258215,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.80_d0.02_v180,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.10_vq0.80_d0.05,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.80_d0.05_v30,Single RGB,0.0415,155.88489530072547,1.4446407962678058,157.32953609699328,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.80_d0.05_v60,Single RGB,0.0425,155.88489530072547,1.4794514178646205,157.3643467185901,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.80_d0.05_v90,Single RGB,0.0435,155.88489530072547,1.514262039461435,157.39915734018692,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.80_d0.05_v120,Single RGB,0.045,155.88489530072547,1.5664779718566568,157.45137327258215,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.80_d0.05_v180,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.10_vq0.80_d0.10,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.80_d0.10_v30,Single RGB,0.0415,155.88489530072547,1.4446407962678058,157.32953609699328,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.80_d0.10_v60,Single RGB,0.0425,155.88489530072547,1.4794514178646205,157.3643467185901,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.80_d0.10_v90,Single RGB,0.0435,155.88489530072547,1.514262039461435,157.39915734018692,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.80_d0.10_v120,Single RGB,0.045,155.88489530072547,1.5664779718566568,157.45137327258215,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.80_d0.10_v180,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.10_vq0.90_d0.02,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.90_d0.02_v30,Single RGB,0.0415,155.88489530072547,1.4446407962678058,157.32953609699328,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.90_d0.02_v60,Single RGB,0.0425,155.88489530072547,1.4794514178646205,157.3643467185901,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.90_d0.02_v90,Single RGB,0.0435,155.88489530072547,1.514262039461435,157.39915734018692,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.90_d0.02_v120,Single RGB,0.045,155.88489530072547,1.5664779718566568,157.45137327258215,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.90_d0.02_v180,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.10_vq0.90_d0.05,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.90_d0.05_v30,Single RGB,0.0415,155.88489530072547,1.4446407962678058,157.32953609699328,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.90_d0.05_v60,Single RGB,0.0425,155.88489530072547,1.4794514178646205,157.3643467185901,155.8990522355889,1.0,34.8106215968146,34.8106215968146
